frequency,raw
605.621862,0.5591506736
610.013743,0.5796993367
614.437473,0.6009008046
618.893284,0.6231523989
623.381407,0.6467940083
627.902078,0.6710196997
632.455532,0.6957026812
637.042007,0.7211266366
641.661742,0.7475874423
646.31498,0.7753935354
651.001961,0.8048662927
655.722932,0.8363404182
660.478139,0.8702629965
665.26783,0.9081989593
670.092255,0.9499864646
674.951666,0.9948202443
679.846316,1.041857663
684.776462,1.090217564
689.742361,1.138979081
694.744272,1.187180424
699.782456,1.234086508
704.857176,1.282665858
709.968697,1.333183744
715.117286,1.38451833
720.303212,1.435497715
725.526745,1.484898399
730.788159,1.531443716
736.087728,1.57380222
741.425728,1.610931555
746.802439,1.646544584
752.218141,1.681483237
757.673117,1.715013387
763.167652,1.74636928
768.702032,1.774752589
774.276547,1.799331426
779.891487,1.819239338
785.547146,1.833891449
791.243819,1.846917418
796.981803,1.859326253
802.761399,1.870755891
808.582907,1.880828827
814.446632,1.889151652
820.35288,1.895314571
826.301959,1.898890922
832.29418,1.899619661
838.329855,1.899619661
844.409301,1.899619661
850.532833,1.899619661
856.700773,1.899619661
862.913442,1.899619661
869.171164,1.899619661
875.474266,1.899619661
881.823077,1.899619661
888.217929,1.899619661
894.659156,1.899619661
901.147093,1.899619661
907.68208,1.899619661
914.264457,1.899619661
920.89457,1.899619661
927.572762,1.899619661
934.299384,1.899619661
941.074787,1.899619661
947.899323,1.899619661
954.773351,1.899619661
961.697227,1.899619661
968.671315,1.899619661
975.695977,1.899619661
982.771582,1.899619661
989.898498,1.899501766
997.077097,1.897911013
1004.307754,1.894673387
1011.590847,1.890068826
1018.926756,1.884390464
1026.315863,1.877945041
1033.758556,1.871053327
1041.255222,1.864050547
1048.806252,1.857158801
1056.412042,1.849206974
1064.072987,1.840037868
1071.789489,1.829932015
1079.561949,1.819182903
1087.390775,1.80809738
1095.276374,1.796996058
1103.219158,1.786213741
1111.219542,1.775929226
1119.277943,1.76464022
1127.394783,1.752419755
1135.570485,1.739936221
1143.805476,1.727887748
1152.100186,1.717003117
1160.455048,1.708042687
1168.870498,1.701799356
1177.346976,1.698832243
1185.884924,1.696793245
1194.484788,1.694952299
1203.147017,1.693336292
1211.872063,1.69197317
1220.660382,1.690891962
1229.512432,1.690122817
1238.428677,1.689697034
1247.40958,1.689619661
1256.455612,1.689619661
1265.567244,1.689619661
1274.744953,1.689619661
1283.989217,1.689619661
1293.300519,1.689619661
1302.679345,1.689619661
1312.126185,1.689619661
1321.641532,1.689755617
1331.225883,1.691329935
1340.879738,1.694373469
1350.603602,1.698501123
1360.397982,1.703310114
1370.263389,1.70837942
1380.200338,1.713269224
1390.209349,1.717520341
1400.290944,1.720731763
1410.445649,1.723388684
1420.673995,1.72576651
1430.976515,1.727979916
1441.353747,1.730148759
1451.806233,1.732398235
1462.33452,1.73485905
1472.939156,1.737667579
1483.620695,1.740911765
1494.379695,1.744221744
1505.216718,1.74765972
1516.13233,1.751434778
1527.127099,1.755765076
1538.201602,1.760878122
1549.356415,1.767011058
1560.592121,1.774410946
1571.909307,1.784118398
1583.308563,1.803360339
1594.790485,1.832798884
1606.355672,1.871089812
1618.004728,1.916824226
1629.738262,1.968526533
1641.556885,2.02465237
1653.461216,2.083586474
1665.451875,2.145083117
1677.529488,2.220392851
1689.694686,2.309880647
1701.948105,2.410452046
1714.290384,2.518869194
1726.722167,2.631746415
1739.244103,2.745545659
1751.856847,2.856571833
1764.561057,2.962442475
1777.357395,3.072847275
1790.246531,3.188092511
1803.229137,3.305288818
1816.305891,3.421417935
1829.477475,3.533328765
1842.744578,3.637733333
1856.107892,3.731202636
1869.568115,3.811046624
1883.12595,3.882862558
1896.782104,3.949179864
1910.53729,4.011045267
1924.392227,4.069554633
1938.347638,4.125854491
1952.404251,4.181143602
1966.562801,4.23667456
1980.824027,4.293097514
1995.188673,4.346223524
2009.657489,4.396327358
2024.231231,4.445036895
2038.91066,4.494053073
2053.696542,4.545152128
2068.589649,4.60018789
2083.590758,4.661094141
2098.700654,4.730104524
2113.920124,4.809767246
2129.249963,4.898803413
2144.690972,4.995227002
2160.243957,5.096959876
2175.909731,5.201828932
2191.68911,5.307563181
2207.582918,5.411790746
2223.591987,5.513325051
2239.71715,5.61998821
2255.959252,5.731345729
2272.319138,5.84456785
2288.797664,5.956698597
2305.39569,6.064651926
2322.114082,6.165207762
2338.953713,6.25500794
2355.915464,6.331717282
2373.000218,6.402196245
2390.208868,6.468407317
2407.542313,6.530575038
2425.001458,6.588936418
2442.587214,6.643741344
2460.300499,6.695252992
2478.142238,6.743748253
2496.113363,6.789183658
2514.214812,6.829696079
2532.44753,6.866169409
2550.812469,6.900147404
2569.310588,6.933243762
2587.942852,6.96714428
2606.710235,7.003609048
2625.613716,7.044474724
2644.654283,7.091582921
2663.832929,7.145296094
2683.150655,7.204571373
2702.608471,7.268272855
2722.207393,7.335211854
2741.948442,7.404145266
2761.832651,7.473773894
2781.861058,7.542740731
2802.034707,7.610658898
2822.354653,7.683265838
2842.821956,7.759788942
2863.437685,7.837825145
2884.202916,7.914864198
2905.118733,7.988285394
2926.186229,8.055354207
2947.406504,8.11321884
2968.780665,8.160625497
2990.309828,8.207145911
3011.995117,8.253257135
3033.837665,8.297042358
3055.838612,8.33650131
3077.999106,8.369547726
3100.320305,8.394006754
3122.803375,8.407612286
3145.449488,8.409619661
3168.259827,8.409619661
3191.235584,8.409619661
3214.377958,8.409619661
3237.688156,8.409619661
3261.167397,8.409619661
3284.816906,8.409619661
3308.637918,8.409619661
3332.631676,8.409532949
3356.799433,8.408796089
3381.142451,8.407355453
3405.662002,8.405271615
3430.359364,8.402608202
3455.235829,8.399431998
3480.292693,8.395813041
3505.531267,8.39182472
3530.952866,8.386990698
3556.55882,8.378091567
3582.350464,8.365453762
3608.329146,8.350154734
3634.496221,8.333321201
3660.853056,8.316130669
3687.401026,8.299812983
3714.141519,8.285651934
3741.07593,8.274600582
3768.205665,8.264965682
3795.532141,8.256132032
3823.056785,8.247841387
3850.781034,8.23982372
3878.706334,8.231796862
3906.834145,8.223466127
3935.165935,8.214523935
3963.703182,8.204802366
3992.447378,8.194986276
4021.400022,8.185056756
4050.562627,8.174827739
4079.936714,8.164105065
4109.523819,8.152686237
4139.325484,8.140360167
4169.343267,8.126906922
4199.578734,8.111974441
4230.033465,8.094787614
4260.709049,8.075536192
4291.607087,8.054577663
4322.729194,8.032286309
4354.076994,8.009053727
4385.652123,7.985289367
4417.45623,7.961421076
4449.490977,7.936940669
4481.758034,7.907313291
4514.259088,7.873903776
4546.995834,7.83920428
4579.969983,7.805818056
4613.183255,7.776462854
4646.637385,7.753974401
4680.33412,7.741309977
4714.275218,7.739619661
4748.462452,7.739619661
4782.897607,7.739619661
4817.582481,7.739619661
4852.518884,7.739619661
4887.708641,7.739619661
4923.153589,7.739619661
4958.855578,7.739619661
4994.816474,7.740317404
5031.038152,7.745509094
5067.522505,7.755374261
5104.271436,7.769425143
5141.286866,7.787149937
5178.570726,7.808012045
5216.124963,7.831449295
5253.951538,7.856873148
5292.052426,7.886332035
5330.429616,7.932872714
5369.085112,7.995238282
5408.020932,8.069610099
5447.239108,8.15199344
5486.741689,8.238212065
5526.530737,8.323902635
5566.60833,8.404508994
5606.976559,8.478188625
5647.637532,8.556586206
5688.593374,8.638917892
5729.84622,8.721960402
5771.398227,8.802347412
5813.251562,8.876565195
5855.408412,8.940948134
5897.870977,8.991674135
5940.641475,9.027564519
5983.722138,9.060642588
6027.115215,9.092044191
6070.822973,9.120805672
6114.847693,9.145922296
6159.191674,9.166347011
6203.85723,9.180989182
6248.846695,9.188713282
6294.162417,9.189619661
6339.806762,9.189619661
6385.782113,9.189619661
6432.090871,9.189619661
6478.735453,9.189619661
6525.718295,9.189619661
6573.041849,9.189619661
6620.708587,9.189619661
6668.720997,9.186295894
6717.081586,9.164378474
6765.792879,9.125448919
6814.857419,9.073760889
6864.277768,9.013763899
6914.056506,8.95010936
6964.196232,8.887656776
7014.699564,8.831480117
7065.569139,8.783719917
7116.807613,8.732963142
7168.41766,8.679619212
7220.401976,8.626221312
7272.763275,8.575414774
7325.50429,8.529960495
7378.627776,8.492738452
7432.136505,8.466751297
7486.033271,8.453117556
7540.320889,8.443708294
7595.002193,8.436572645
7650.080038,8.430879116
7705.557299,8.425758513
7761.436873,8.420302781
7817.721678,8.413563813
7874.414652,8.404552236
7931.518755,8.392096391
7989.036968,8.375004901
8046.972296,8.353405118
8105.327761,8.327565762
8164.106412,8.297769893
8223.311318,8.26431537
8282.945568,8.227515325
8343.012278,8.187698645
8403.514582,8.143286507
8464.45564,8.086432465
8525.838634,8.018111837
8587.666769,7.940573833
8649.943272,7.856172561
8712.671395,7.767370277
8775.854413,7.676740713
8839.495625,7.586972506
8903.598354,7.498273795
8968.165947,7.401746543
9033.201774,7.298885343
9098.709232,7.192753606
9164.69174,7.086552154
9231.152743,6.983623425
9298.095713,6.88745579
9365.524142,6.801687983
9433.441553,6.727618546
9501.851491,6.656754883
9570.757528,6.58858834
9640.163261,6.523860062
9710.072315,6.463341861
9780.488339,6.407837129
9851.415009,6.35818178
9922.856029,6.315245207
9994.815129,6.279461481
10067.29607,6.248859468
10140.30263,6.222104996
10213.83862,6.197987814
10287.90788,6.175242445
10362.51428,6.15254648
10437.66172,6.128518834
10513.35412,6.101717961
10589.59542,6.071255744
10666.38962,6.038892036
10743.74071,6.004974994
10821.65275,5.969610007
10900.12979,5.932907904
10979.17594,5.894985126
11058.79532,5.855963906
11138.99208,5.815972444
11219.77042,5.77460498
11301.13456,5.730082444
11383.08873,5.683065915
11465.63723,5.634524729
11548.78435,5.585471954
11632.53444,5.536965734
11716.89188,5.490110662
11801.86107,5.446059194
11887.44644,5.405404883
11973.65246,5.366329309
12060.48364,5.32847926
12147.9445,5.291722471
12236.03961,5.255920085
12324.77358,5.22092645
12414.15104,5.186588903
12504.17664,5.152747554
12594.8551,5.11974901
12686.19115,5.089143498
12778.18955,5.060219297
12870.85511,5.031991908
12964.19267,5.003432733
13058.2071,4.973467732
13152.90331,4.940976031
13248.28624,4.904788505
13344.36087,4.863770279
13441.13222,4.817742741
13538.60535,4.767174541
13636.78533,4.712567685
13735.67731,4.654448674
13835.28643,4.593369263
13935.6179,4.529907258
14036.67696,4.464667317
14138.46889,4.396582422
14240.999,4.320557813
14344.27264,4.238302085
14448.29521,4.152303094
14553.07213,4.065160931
14658.60888,3.979591362
14764.91097,3.898429358
14871.98394,3.824632723
14979.83339,3.760053865
15088.46495,3.701274443
15197.88429,3.646588458
15308.09713,3.594557424
15419.10921,3.543677436
15530.92633,3.492377164
15643.55434,3.439015779
15756.9991,3.381880844
15871.26656,3.320944405
15986.36266,3.260898806
16102.29342,3.200683346
16219.0649,3.138580241
16336.68318,3.072796564
16455.15442,3.00146196
16574.48479,2.922626303
16694.68053,2.834257289
16815.74791,2.732463892
16937.69325,2.610728331
17060.52293,2.470750513
17184.24334,2.315007383
17308.86096,2.146094544
17434.38229,1.966729958
17560.81388,1.779757745
17688.16233,1.588152084
17816.4343,1.391319455
17945.63647,1.178974072
18075.7756,0.952134386
18206.85848,0.7130150616
18338.89196,0.4639355577
18471.88292,0.2073233846
18605.83831,-0.05428255421
18740.76513,-0.3182285307
18876.67042,-0.5844142328
19013.56127,-0.8598568037
19151.44483,-1.143944643
19290.32831,-1.43526698
19430.21895,-1.732346957
19571.12405,-2.033639581
19713.05098,-2.337529624
19856.00714,-2.642329465
20000,-2.946276881
