frequency,raw
10213.83862,8.226321302
10287.90788,8.165306037
10362.51428,8.105481229
10437.66172,8.045671642
10513.35412,7.984649819
10589.59542,7.921134492
10666.38962,7.855086023
10743.74071,7.78814059
10821.65275,7.720444912
10900.12979,7.652123794
10979.17594,7.583307779
11058.79532,7.514133327
11138.99208,7.444742994
11219.77042,7.375281571
11301.13456,7.305744604
11383.08873,7.236016412
11465.63723,7.165991494
11548.78435,7.095559689
11632.53444,7.024606031
11716.89188,6.953010603
11801.86107,6.88064624
11887.44644,6.803276545
11973.65246,6.719343486
12060.48364,6.632268994
12147.9445,6.545628264
12236.03961,6.463154442
12324.77358,6.38874344
12414.15104,6.326458876
12504.17664,6.280522
12594.8551,6.246589089
12686.19115,6.217845279
12778.18955,6.193006731
12870.85511,6.170730371
12964.19267,6.149612056
13058.2071,6.128184701
13152.90331,6.104916347
13248.28624,6.078690748
13344.36087,6.051366174
13441.13222,6.02346335
13538.60535,5.995119809
13636.78533,5.966479371
13735.67731,5.937692338
13835.28643,5.90891569
13935.6179,5.88031329
14036.67696,5.852040911
14138.46889,5.824026939
14240.999,5.796161829
14344.27264,5.768362161
14448.29521,5.74054072
14553.07213,5.71260637
14658.60888,5.684463944
14764.91097,5.656014111
14871.98394,5.627153257
14979.83339,5.597773352
15088.46495,5.56904498
15197.88429,5.542779112
15308.09713,5.517806603
15419.10921,5.492829133
15530.92633,5.466490798
15643.55434,5.43737636
15756.9991,5.404009438
15871.26656,5.364850661
15986.36266,5.318295767
16102.29342,5.252753905
16219.0649,5.155513563
16336.68318,5.032318946
16455.15442,4.889387
16574.48479,4.733221407
16694.68053,4.570621434
16815.74791,4.408691013
16937.69325,4.254848067
17060.52293,4.114185241
17184.24334,3.975273974
17308.86096,3.835578154
17434.38229,3.695036905
17560.81388,3.553586824
17688.16233,3.411161907
17816.4343,3.26769347
17945.63647,3.123110065
18075.7756,2.977368151
18206.85848,2.830555325
18338.89196,2.682677835
18471.88292,2.533727958
18605.83831,2.383697918
18740.76513,2.232579883
18876.67042,2.080365962
19013.56127,1.927048208
19151.44483,1.772618615
19290.32831,1.617069122
19430.21895,1.460391607
19571.12405,1.302577889
19713.05098,1.14361973
19856.00714,0.9835088289
20000,0.8222368271
