frequency,Rtings.com,Harman IEM,SenseLab Aizu,SoundGuys.com Studio Curve,SoundGuys.com Headphone Preference Curve,Type 5128 Diffuse Field Response
16219.0649,1.908403384,-7.498796081,3.138580241,-5.991537751,0.3810183966,5.155513563
16336.68318,1.806230907,-7.919611162,3.072796564,-6.167755325,0.108849996,5.032318946
16455.15442,1.696453204,-8.331428077,3.00146196,-6.337802616,-0.2423350956,4.889387
16574.48479,1.580786279,-8.72304619,2.922626303,-6.546851163,-0.5509022661,4.733221407
16694.68053,1.460285572,-9.089331033,2.834257289,-6.799213009,-0.8454003273,4.570621434
16815.74791,1.333830332,-9.329431727,2.732463892,-7.126967392,-1.16799729,4.408691013
16937.69325,1.203611672,-9.502667319,2.610728331,-7.529665975,-1.520486939,4.254848067
17060.52293,1.069606907,-9.516308253,2.470750513,-7.919850418,-1.93848924,4.114185241
17184.24334,0.9331134188,-9.418665277,2.315007383,-8.317040816,-2.416765396,3.975273974
17308.86096,0.7938696983,-9.277640579,2.146094544,-8.750080973,-2.904459313,3.835578154
17434.38229,0.6523303193,-9.059285404,1.966729958,-9.219908805,-3.406266192,3.695036905
17560.81388,0.5088201279,-8.860679529,1.779757745,-9.73862539,-3.9074689,3.553586824
17688.16233,0.3632343483,-8.679984152,1.588152084,-10.30494672,-4.404586786,3.411161907
17816.4343,0.2163900762,-8.628063647,1.391319455,-10.88416757,-4.861642952,3.26769347
17945.63647,0.06857586637,-8.613277203,1.178974072,-11.49988224,-5.298153832,3.123110065
18075.7756,-0.08023983671,-8.65581004,0.952134386,-12.25136579,-5.772307644,2.977368151
18206.85848,-0.2301300225,-8.858429127,0.7130150616,-13.13005716,-6.272409823,2.830555325
18338.89196,-0.3802731005,-9.110042705,0.4639355577,-14.07013333,-6.78322522,2.682677835
18471.88292,-0.530385339,-9.442791994,0.2073233846,-15.04746568,-7.298048934,2.533727958
18605.83831,-0.6805709491,-9.807386734,-0.05428255421,-15.89971844,-7.761632137,2.383697918
18740.76513,-0.8300785804,-10.20905097,-0.3182285307,-16.65018223,-8.206971478,2.232579883
18876.67042,-0.9778010969,-10.6238514,-0.5844142328,-17.2132794,-8.736335947,2.080365962
19013.56127,-1.123564983,-11.05845741,-0.8598568037,-17.66926417,-9.350094189,1.927048208
19151.44483,-1.266796234,-11.51195849,-1.143944643,-18.09070012,-10.08607443,1.772618615
19290.32831,-1.40464337,-11.99192049,-1.43526698,-18.48630287,-10.93747615,1.617069122
19430.21895,-1.537462368,-12.50848312,-1.732346957,-18.91420015,-11.79916519,1.460391607
19571.12405,-1.662255154,-13.03963508,-2.033639581,-19.37863714,-12.67626911,1.302577889
19713.05098,-1.778001606,-13.53989781,-2.337529624,-19.99980052,-13.59552677,1.14361973
19856.00714,-1.884130993,-13.64554261,-2.642329465,-20.68769704,-14.42483024,0.9835088289
20000,-1.978630128,-13.67672391,-2.946276881,-21.08088638,-14.70544956,0.8222368271
