frequency,raw
5688.593374,12.35450069
5729.84622,12.36414065
5771.398227,12.37218205
5813.251562,12.3742576
5855.408412,12.37396078
5897.870977,12.37331698
5940.641475,12.36607443
5983.722138,12.34889632
6027.115215,12.32353902
6070.822973,12.28242525
6114.847693,12.23531591
6159.191674,12.17888635
6203.85723,12.11209492
6248.846695,12.03824251
6294.162417,11.95717062
6339.806762,11.86990965
6385.782113,11.77481943
6432.090871,11.66755003
6478.735453,11.546964
6525.718295,11.41345083
6573.041849,11.26468136
6620.708587,11.10413627
6668.720997,10.92995544
6717.081586,10.74673902
6765.792879,10.5535755
6814.857419,10.3565485
6864.277768,10.15570083
6914.056506,9.958359163
6964.196232,9.765234471
7014.699564,9.582696175
7065.569139,9.411238651
7116.807613,9.253147296
7168.41766,9.107717022
7220.401976,8.974800861
7272.763275,8.85343055
7325.50429,8.738789437
7378.627776,8.630026996
7432.136505,8.520460711
7486.033271,8.409717158
7540.320889,8.29536328
7595.002193,8.175880385
7650.080038,8.039825757
7705.557299,7.885932309
7761.436873,7.708776417
7817.721678,7.499012012
7874.414652,7.25999933
7931.518755,6.99065053
7989.036968,6.686949832
8046.972296,6.350886919
8105.327761,5.98159299
8164.106412,5.590832733
8223.311318,5.177081897
8282.945568,4.751369265
8343.012278,4.31160818
8403.514582,3.88268886
8464.45564,3.464364535
8525.838634,3.075501648
8587.666769,2.713384811
8649.943272,2.404546413
8712.671395,2.136999728
8775.854413,1.922767068
8839.495625,1.756462591
8903.598354,1.647708751
8968.165947,1.566973378
9033.201774,1.520036131
9098.709232,1.490952204
9164.69174,1.470741359
9231.152743,1.454056372
9298.095713,1.420253151
9365.524142,1.364573514
9433.441553,1.291923863
9501.851491,1.201838339
9570.757528,1.105696723
9640.163261,1.005678943
9710.072315,0.906791163
9780.488339,0.7862947629
9851.415009,0.6355160866
9922.856029,0.4899873141
9994.815129,0.3625864604
10067.29607,0.2795653154
10140.30263,0.2320934639
10213.83862,0.2381338313
10287.90788,0.2582934215
10362.51428,0.3031881639
10437.66172,0.3770512074
10513.35412,0.456673043
10589.59542,0.5437342268
10666.38962,0.629975072
10743.74071,0.7139770733
10821.65275,0.7896563792
10900.12979,0.8573780562
10979.17594,0.9162757016
11058.79532,0.9666035876
11138.99208,1.008711343
11219.77042,1.039754661
11301.13456,1.064987017
11383.08873,1.076268766
11465.63723,1.071745004
11548.78435,1.058037008
11632.53444,1.023215867
11716.89188,0.9788930398
11801.86107,0.924988215
11887.44644,0.8649627394
11973.65246,0.7989432481
12060.48364,0.7207970428
12147.9445,0.6185108733
12236.03961,0.4910803304
12324.77358,0.3358075717
12414.15104,0.1696305162
12504.17664,-0.001609003149
12594.8551,-0.1745264222
12686.19115,-0.3362157365
12778.18955,-0.4823986437
12870.85511,-0.5865288133
12964.19267,-0.6735103243
13058.2071,-0.7478399818
13152.90331,-0.8125815222
13248.28624,-0.8591056313
13344.36087,-0.8929067669
13441.13222,-0.9303785571
13538.60535,-0.9720815676
13636.78533,-1.026198313
13735.67731,-1.100522568
13835.28643,-1.192767802
13935.6179,-1.310565034
14036.67696,-1.444585992
14138.46889,-1.59351196
14240.999,-1.758423108
14344.27264,-1.940168121
14448.29521,-2.1470916
14553.07213,-2.373984787
14658.60888,-2.622233869
14764.91097,-2.885138341
14871.98394,-3.16260699
14979.83339,-3.454235483
15088.46495,-3.757847954
15197.88429,-4.07472388
15308.09713,-4.402671058
15419.10921,-4.742642663
